lsoa,N,status
E01022474,1,outside_london
E01017463,1,outside_london
E01017486,1,outside_london
E01009438,1,outside_london
E01009255,1,outside_london
E01009366,1,outside_london
E01009044,1,outside_london
E01004852,1,outside_london
E01010603,1,outside_london
E01017001,1,outside_london
E01014664,1,outside_london
E01026523,1,outside_london
E01023319,1,outside_london
E01035511,1,outside_london
W01001773,1,outside_london
E01019195,1,outside_london
E01025690,1,outside_london
E01018754,1,outside_london
E01019005,1,outside_london
E01023390,1,outside_london
E01029461,1,outside_london
W01000280,1,outside_london
E01024268,1,outside_london
E01030428,1,outside_london
E01012417,1,outside_london
E01027606,1,outside_london
E01031676,1,outside_london
E01006554,1,outside_london
W01001289,1,outside_london
E01033503,1,outside_london
E01020123,1,outside_london
E01013240,1,outside_london
E01013867,1,outside_london
W01000612,1,outside_london
E01015621,1,outside_london
E01017095,1,outside_london
W01000443,1,outside_london
E01021099,1,outside_london
E01010013,1,outside_london
E01015879,1,outside_london
E01020187,1,outside_london
E01029240,1,outside_london
E01014295,1,outside_london
E01008781,1,outside_london
E01014112,1,outside_london
E01022048,1,outside_london
E01022447,1,outside_london
E01011819,1,outside_london
E01010314,1,outside_london
E01030876,1,outside_london
E01016259,1,outside_london
E01026384,1,outside_london
E01016579,1,outside_london
E01031820,1,outside_london
E01022467,1,outside_london
E01009042,1,outside_london
E01015453,1,outside_london
E01021375,1,outside_london
E01017912,1,outside_london
E01033827,1,outside_london
E01034854,1,outside_london
E01034785,1,outside_london
E01009577,1,outside_london
E01020446,1,outside_london
E01018014,1,outside_london
E01013085,1,outside_london
E01022897,1,outside_london
E01022848,1,outside_london
E01018186,1,outside_london
E01025128,1,outside_london
E01011658,1,outside_london
E01024344,1,outside_london
E01005187,1,outside_london
E01016169,1,outside_london
E01031709,1,outside_london
E01016823,1,outside_london
E01008377,1,outside_london
E01008413,1,outside_london
E01023047,1,outside_london
E01025924,1,outside_london
E01028549,1,outside_london
E01028544,1,outside_london
E01025176,1,outside_london
E01021962,1,outside_london
E01007679,1,outside_london
E01023132,1,outside_london
E01010215,1,outside_london
E01015013,1,outside_london
E01028675,1,outside_london
E01025407,1,outside_london
E01014282,1,outside_london
E01014234,1,outside_london
E01035032,1,outside_london
E01024627,1,outside_london
E01035459,1,outside_london
E01033614,1,outside_london
E01024719,1,outside_london
E01021158,1,outside_london
E01021227,1,outside_london
E01031851,1,outside_london
E01032019,1,outside_london
E01030998,1,outside_london
E01034297,1,outside_london
E01024037,1,outside_london
E01023984,1,outside_london
E01007443,1,outside_london
E01022542,1,outside_london
E01022482,1,outside_london
E01017518,1,outside_london
E01008920,1,outside_london
E01034952,1,outside_london
E01004816,1,outside_london
E01021403,1,outside_london
E01016926,1,outside_london
E01033352,1,outside_london
E01017933,1,outside_london
E01017867,1,outside_london
E01005016,1,outside_london
E01033828,1,outside_london
E01033834,1,outside_london
E01022165,1,outside_london
E01035728,1,outside_london
E01009607,1,outside_london
E01023421,1,outside_london
E01023380,1,outside_london
E01013562,1,outside_london
E01022621,1,outside_london
E01035591,1,outside_london
E01023441,1,outside_london
E01030229,1,outside_london
E01020038,1,outside_london
E01028209,1,outside_london
E01026589,1,outside_london
E01012386,1,outside_london
E01018169,1,outside_london
E01029960,1,outside_london
W01000031,1,outside_london
E01017333,1,outside_london
E01035472,1,outside_london
E01006422,1,outside_london
E01013670,1,outside_london
E01006793,1,outside_london
E01015766,1,outside_london
E01024322,1,outside_london
E01024401,1,outside_london
E01005162,1,outside_london
E01005230,1,outside_london
E01005084,1,outside_london
E01034459,1,outside_london
W01001612,1,outside_london
E01020092,1,outside_london
E01013191,1,outside_london
E01026752,1,outside_london
E01033102,1,outside_london
E01033436,1,outside_london
W01000611,1,outside_london
E01015598,1,outside_london
E01035546,1,outside_london
E01017109,1,outside_london
E01017026,1,outside_london
E01025288,1,outside_london
E01012138,1,outside_london
E01021106,1,outside_london
E01007728,1,outside_london
E01030646,1,outside_london
E01009969,1,outside_london
E01007090,1,outside_london
E01007862,1,outside_london
E01010183,1,outside_london
E01017214,1,outside_london
E01026899,1,outside_london
E01029639,1,outside_london
E01006846,1,outside_london
E01005817,1,outside_london
E01012286,1,outside_london
E01008830,1,outside_london
W01000739,1,outside_london
W01000872,1,outside_london
E01005939,1,outside_london
E01030821,1,outside_london
E01022453,1,outside_london
E01021201,1,outside_london
E01027284,1,outside_london
E01027271,1,outside_london
E01032111,1,outside_london
E01032024,1,outside_london
E01031462,1,outside_london
E01031402,1,outside_london
E01023992,1,outside_london
E01009401,1,outside_london
E01009485,1,outside_london
E01012644,1,outside_london
E01004803,1,outside_london
E01010810,1,outside_london
E01010866,1,outside_london
E01021389,1,outside_london
W01001003,1,outside_london
E01017011,1,outside_london
E01014684,1,outside_london
E01014537,1,outside_london
E01033951,1,outside_london
E01010932,1,outside_london
E01010947,1,outside_london
W01001716,1,outside_london
E01017601,1,outside_london
E01034087,1,outside_london
E01018696,1,outside_london
E01018694,1,outside_london
E01018357,1,outside_london
E01013591,1,outside_london
E01020443,1,outside_london
E01024255,1,outside_london
E01018041,1,outside_london
E01019938,1,outside_london
E01022606,1,outside_london
E01023449,1,outside_london
E01035593,1,outside_london
E01023457,1,outside_london
E01012972,1,outside_london
E01035536,1,outside_london
E01024507,1,outside_london
E01021865,1,outside_london
E01012811,1,outside_london
E01011423,1,outside_london
E01011343,1,outside_london
E01024329,1,outside_london
E01005281,1,outside_london
E01005270,1,outside_london
E01005078,1,outside_london
E01016153,1,outside_london
E01030073,1,outside_london
E01031717,1,outside_london
E01016771,1,outside_london
E01016810,1,outside_london
E01029605,1,outside_london
E01035432,1,outside_london
E01031062,1,outside_london
E01025981,1,outside_london
E01005374,1,outside_london
E01015092,1,outside_london
E01016425,1,outside_london
E01016396,1,outside_london
E01016441,1,outside_london
W01001179,1,outside_london
E01007671,1,outside_london
E01033528,1,outside_london
E01010208,1,outside_london
E01017257,1,outside_london
E01018298,1,outside_london
E01018279,1,outside_london
E01015837,1,outside_london
E01015821,1,outside_london
E01026276,1,outside_london
E01033076,1,outside_london
E01029838,1,outside_london
E01034805,1,outside_london
E01035011,1,outside_london
E01015232,1,outside_london
E01024795,1,outside_london
E01022073,1,outside_london
E01033055,1,outside_london
E01022069,1,outside_london
E01031315,1,outside_london
E01030940,1,outside_london
E01030093,1,outside_london
E01006362,1,outside_london
E01031884,1,outside_london
E01032044,1,outside_london
E01016599,1,outside_london
E01016562,1,outside_london
E01007162,1,outside_london
E01035267,1,outside_london
E01031830,1,outside_london
E01031837,1,outside_london
W01000405,1,outside_london
E01034330,1,outside_london
E01024002,1,outside_london
E01014479,1,outside_london
E01008890,1,outside_london
E01008963,1,outside_london
E01025631,1,outside_london
E01012752,1,outside_london
E01004812,1,outside_london
E01016187,1,outside_london
E01026448,1,outside_london
E01033954,1,outside_london
E01004996,1,outside_london
E01024106,1,outside_london
E01024128,1,outside_london
W01000695,1,outside_london
W01000655,1,outside_london
E01033819,1,outside_london
E01017597,1,outside_london
E01021702,1,outside_london
E01018826,1,outside_london
E01020815,1,outside_london
E01009640,1,outside_london
E01020466,1,outside_london
E01019956,1,outside_london
E01022690,1,outside_london
E01019985,1,outside_london
E01022343,1,outside_london
W01002003,1,outside_london
E01025782,1,outside_london
E01025839,1,outside_london
E01025057,1,outside_london
E01033039,1,outside_london
E01013660,1,outside_london
E01013642,1,outside_london
E01021049,1,outside_london
E01006568,1,outside_london
E01029020,1,outside_london
E01023629,1,outside_london
E01027529,1,outside_london
E01031121,1,outside_london
E01005344,1,outside_london
W01000492,1,outside_london
E01035112,1,outside_london
E01029103,1,outside_london
E01007903,1,outside_london
E01016517,1,outside_london
E01014989,1,outside_london
E01033541,1,outside_london
E01028626,1,outside_london
E01023797,1,outside_london
E01023769,1,outside_london
E01006914,1,outside_london
E01014296,1,outside_london
E01008701,1,outside_london
E01015556,1,outside_london
E01032708,1,outside_london
E01023217,1,outside_london
E01035456,1,outside_london
E01022459,1,outside_london
E01016002,1,outside_london
E01034568,1,outside_london
E01032696,1,outside_london
E01032310,1,outside_london
E01034816,1,outside_london
E01034914,1,outside_london
E01009071,1,outside_london
E01009188,1,outside_london
E01012747,1,outside_london
E01032662,1,outside_london
E01014493,1,outside_london
E01014589,1,outside_london
E01014612,1,outside_london
E01024906,1,outside_london
E01010960,1,outside_london
E01035513,1,outside_london
E01024096,1,outside_london
E01024063,1,outside_london
E01019211,1,outside_london
E01018773,1,outside_london
E01022211,1,outside_london
E01007644,1,outside_london
E01020533,1,outside_london
E01009885,1,outside_london
E01022762,1,outside_london
W01000286,1,outside_london
E01025790,1,outside_london
E01011713,1,outside_london
E01006798,1,outside_london
E01015774,1,outside_london
E01030541,1,outside_london
E01030528,1,outside_london
E01023631,1,outside_london
E01027045,1,outside_london
E01027366,1,outside_london
E01035137,1,outside_london
E01013889,1,outside_london
E01013920,1,outside_london
E01007739,1,outside_london
E01010026,1,outside_london
E01007902,1,outside_london
E01029322,1,outside_london
E01017190,1,outside_london
E01012254,1,outside_london
E01008835,1,outside_london
E01030805,1,outside_london
E01030791,1,outside_london
E01020258,1,outside_london
E01022020,1,outside_london
E01006078,1,outside_london
E01022095,1,outside_london
E01021151,1,outside_london
E01020330,1,outside_london
E01006244,1,outside_london
E01019084,1,outside_london
E01014411,1,outside_london
E01009251,1,outside_london
E01009183,1,outside_london
E01004865,1,outside_london
E01016961,1,outside_london
E01014522,1,outside_london
E01026525,1,outside_london
E01017702,1,outside_london
E01017886,1,outside_london
E01033972,1,outside_london
E01017588,1,outside_london
W01000512,1,outside_london
E01022177,1,outside_london
E01034499,1,outside_london
E01034503,1,outside_london
W01000191,1,outside_london
E01013528,1,outside_london
E01022628,1,outside_london
E01035588,1,outside_london
E01033214,1,outside_london
E01022805,1,outside_london
E01022807,1,outside_london
W01000018,1,outside_london
E01012800,1,outside_london
E01011269,1,outside_london
E01029515,1,outside_london
E01006746,1,outside_london
E01006552,1,outside_london
E01012041,1,outside_london
E01032992,1,outside_london
E01026766,1,outside_london
E01008552,1,outside_london
E01008487,1,outside_london
E01027523,1,outside_london
E01035019,1,outside_london
E01025232,1,outside_london
E01021126,1,outside_london
E01005717,1,outside_london
E01033797,1,outside_london
E01029166,1,outside_london
E01023787,1,outside_london
E01033476,1,outside_london
E01034056,1,outside_london
E01022033,1,outside_london
E01024659,1,outside_london
E01024638,1,outside_london
E01012546,1,outside_london
E01006238,1,outside_london
E01016626,1,outside_london
E01034709,1,outside_london
E01035208,1,outside_london
E01017549,1,outside_london
E01008970,1,outside_london
E01009391,1,outside_london
E01012575,1,outside_london
E01012594,1,outside_london
E01015377,1,outside_london
E01014678,1,outside_london
E01028126,1,outside_london
E01033963,1,outside_london
E01035311,1,outside_london
W01001764,1,outside_london
W01000635,1,outside_london
E01021518,1,outside_london
E01021618,1,outside_london
E01018957,1,outside_london
E01020748,1,outside_london
E01009684,1,outside_london
E01007548,1,outside_london
E01013020,1,outside_london
W01000297,1,outside_london
E01020975,1,outside_london
E01034067,1,outside_london
E01025059,1,outside_london
E01025067,1,outside_london
E01011630,1,outside_london
E01013604,1,outside_london
E01013689,1,outside_london
E01006540,1,outside_london
E01005113,1,outside_london
E01016081,1,outside_london
E01030553,1,outside_london
W01000934,1,outside_london
W01001990,1,outside_london
E01019824,1,outside_london
E01013140,1,outside_london
E01023607,1,outside_london
E01008483,1,outside_london
E01013853,1,outside_london
E01035500,1,outside_london
E01035508,1,outside_london
E01025984,1,outside_london
E01015152,1,outside_london
E01033380,1,outside_london
E01033417,1,outside_london
E01030586,1,outside_london
E01030587,1,outside_london
E01025358,1,outside_london
E01005724,1,outside_london
E01009949,1,outside_london
E01008057,1,outside_london
E01007834,1,outside_london
E01035218,1,outside_london
E01029246,1,outside_london
E01035566,1,outside_london
E01031221,1,outside_london
E01014129,1,outside_london
E01010373,1,outside_london
E01035580,1,outside_london
E01027178,1,outside_london
E01027161,1,outside_london
E01030095,1,outside_london
E01006337,1,outside_london
E01034543,1,outside_london
E01007309,1,outside_london
E01007156,1,outside_london
E01016651,1,outside_london
E01010555,1,outside_london
E01010512,1,outside_london
E01031396,1,outside_london
E01034989,1,outside_london
E01029876,1,outside_london
E01034713,1,outside_london
E01022469,1,outside_london
E01035205,1,outside_london
E01009230,1,outside_london
E01009274,1,outside_london
E01034951,1,outside_london
E01004894,1,outside_london
E01015351,1,outside_london
E01015411,1,outside_london
E01010723,1,outside_london
E01010853,1,outside_london
E01021397,1,outside_london
E01016921,1,outside_london
E01010955,1,outside_london
E01017444,1,outside_london
E01017443,1,outside_london
E01018399,1,outside_london
E01031479,1,outside_london
E01024975,1,outside_london
E01020878,1,outside_london
E01009620,1,outside_london
E01019620,1,outside_london
E01020375,1,outside_london
E01034627,1,outside_london
E01035594,1,outside_london
E01012953,1,outside_london
E01018106,1,outside_london
W01000340,1,outside_london
E01030497,1,outside_london
W01000062,1,outside_london
E01012374,1,outside_london
E01014034,1,outside_london
E01013781,1,outside_london
E01026132,1,outside_london
W01001628,1,outside_london
E01034639,1,outside_london
E01035396,1,outside_london
E01027111,1,outside_london
E01031032,1,outside_london
E01013876,1,outside_london
E01031065,1,outside_london
E01026005,1,outside_london
E01028568,1,outside_london
E01015597,1,outside_london
E01035549,1,outside_london
E01017038,1,outside_london
E01017027,1,outside_london
W01001907,1,outside_london
E01012100,1,outside_london
E01007768,1,outside_london
E01028391,1,outside_london
E01005618,1,outside_london
E01010055,1,outside_london
E01027907,1,outside_london
E01007919,1,outside_london
E01035128,1,outside_london
E01017144,1,outside_london
E01035568,1,outside_london
E01035298,1,outside_london
W01001996,1,outside_london
E01032705,1,outside_london
E01035075,1,outside_london
E01035009,1,outside_london
E01020300,1,outside_london
E01024840,1,outside_london
E01035761,1,outside_london
E01021204,1,outside_london
E01023953,1,outside_london
E01032984,1,outside_london
E01010431,1,outside_london
E01007438,1,outside_london
E01034716,1,outside_london
E01015308,1,outside_london
E01014582,1,outside_london
E01017771,1,outside_london
E01017763,1,outside_london
E01024882,1,outside_london
E01017616,1,outside_london
E01028441,1,outside_london
E01018317,1,outside_london
E01034851,1,outside_london
E01026075,1,outside_london
E01030197,1,outside_london
E01019309,1,outside_london
E01022778,1,outside_london
E01008167,1,outside_london
E01028217,1,outside_london
E01014015,1,outside_london
E01025064,1,outside_london
E01029980,1,outside_london
E01025092,1,outside_london
E01011450,1,outside_london
E01011284,1,outside_london
E01024364,1,outside_london
E01005274,1,outside_london
E01029027,1,outside_london
E01034461,1,outside_london
E01030536,1,outside_london
E01013199,1,outside_london
E01017050,1,outside_london
E01017041,1,outside_london
E01008012,1,outside_london
E01010115,1,outside_london
E01035131,1,outside_london
E01014984,1,outside_london
E01035228,1,outside_london
E01008834,1,outside_london
E01035299,1,outside_london
E01022019,1,outside_london
E01011894,1,outside_london
E01011794,1,outside_london
E01012557,1,outside_london
E01027242,1,outside_london
E01032013,1,outside_london
E01035257,1,outside_london
E01013378,1,outside_london
E01019144,1,outside_london
E01009145,1,outside_london
E01025610,1,outside_london
E01012584,1,outside_london
E01012619,1,outside_london
W01001439,1,outside_london
E01019516,1,outside_london
E01016236,1,outside_london
E01010845,1,outside_london
E01014592,1,outside_london
E01014561,1,outside_london
E01017722,1,outside_london
E01034582,1,outside_london
E01017953,1,outside_london
E01021568,1,outside_london
E01021718,1,outside_london
E01035170,1,outside_london
E01020509,1,outside_london
E01022753,1,outside_london
E01033213,1,outside_london
E01025788,1,outside_london
E01035095,1,outside_london
E01018118,1,outside_london
E01011074,1,outside_london
E01013753,1,outside_london
E01006622,1,outside_london
E01006747,1,outside_london
E01016142,1,outside_london
E01012082,1,outside_london
E01008365,1,outside_london
E01008311,1,outside_london
E01027053,1,outside_london
E01008514,1,outside_london
E01013828,1,outside_london
E01025304,1,outside_london
E01008043,1,outside_london
E01017184,1,outside_london
E01017241,1,outside_london
E01035152,1,outside_london
E01014287,1,outside_london
E01014338,1,outside_london
E01015530,1,outside_london
E01015481,1,outside_london
E01029857,1,outside_london
E01021994,1,outside_london
E01010313,1,outside_london
E01012459,1,outside_london
E01030919,1,outside_london
E01021176,1,outside_london
E01016311,1,outside_london
E01026389,1,outside_london
E01027294,1,outside_london
E01006358,1,outside_london
E01023280,1,outside_london
E01010455,1,outside_london
E01010429,1,outside_london
E01032282,1,outside_london
E01032338,1,outside_london
E01019400,1,outside_london
E01017482,1,outside_london
E01009267,1,outside_london
E01032724,1,outside_london
E01021374,1,outside_london
E01017723,1,outside_london
E01018682,1,outside_london
E01035373,1,outside_london
W01000183,1,outside_london
E01019624,1,outside_london
E01029429,1,outside_london
E01028189,1,outside_london
E01034061,1,outside_london
E01025795,1,outside_london
E01013999,1,outside_london
E01013740,1,outside_london
E01013662,1,outside_london
E01026126,1,outside_london
E01006767,1,outside_london
E01024351,1,outside_london
E01034125,1,outside_london
E01030522,1,outside_london
W01000921,1,outside_london
E01026961,1,outside_london
E01033244,1,outside_london
E01015096,1,outside_london
E01016410,1,outside_london
E01035362,1,outside_london
W01001148,1,outside_london
E01007769,1,outside_london
E01031129,1,outside_london
E01030670,1,outside_london
E01005599,1,outside_london
E01032592,1,outside_london
E01027812,1,outside_london
E01024449,1,outside_london
E01010178,1,outside_london
E01029262,1,outside_london
E01014219,1,outside_london
E01014305,1,outside_london
E01031251,1,outside_london
E01031206,1,outside_london
W01001958,1,outside_london
E01015501,1,outside_london
E01021978,1,outside_london
E01024666,1,outside_london
E01024740,1,outside_london
E01012471,1,outside_london
E01021226,1,outside_london
E01027253,1,outside_london
E01007161,1,outside_london
E01034294,1,outside_london
W01000351,1,outside_london
E01017520,1,outside_london
E01034422,1,outside_london
E01012657,1,outside_london
E01004917,1,outside_london
E01033899,1,outside_london
E01004954,1,outside_london
E01004944,1,outside_london
W01001952,1,outside_london
W01000541,1,outside_london
E01018784,1,outside_london
E01031571,1,outside_london
E01013575,1,outside_london
E01019604,1,outside_london
E01030504,1,outside_london
E01025810,1,outside_london
E01031677,1,outside_london
E01018165,1,outside_london
E01005188,1,outside_london
E01016162,1,outside_london
E01012067,1,outside_london
E01033517,1,outside_london
E01014803,1,outside_london
E01026841,1,outside_london
E01032264,1,outside_london
E01033986,1,outside_london
E01010020,1,outside_london
E01007080,1,outside_london
E01026266,1,outside_london
E01026886,1,outside_london
E01029619,1,outside_london
E01023712,1,outside_london
E01014270,1,outside_london
E01022413,1,outside_london
E01014202,1,outside_london
E01032827,1,outside_london
E01012525,1,outside_london
E01012496,1,outside_london
E01016297,1,outside_london
E01032693,1,outside_london
E01031854,1,outside_london
E01010428,1,outside_london
E01013350,1,outside_london
E01022489,1,outside_london
E01014444,1,outside_london
E01014420,1,outside_london
E01024868,1,outside_london
E01004992,1,outside_london
W01000643,1,outside_london
E01021668,1,outside_london
E01012345,1,outside_london
E01018062,1,outside_london
E01022244,1,outside_london
E01026611,1,outside_london
E01035091,1,outside_london
W01000022,1,outside_london
E01011361,1,outside_london
E01013620,1,outside_london
E01013725,1,outside_london
E01029518,1,outside_london
E01026125,1,outside_london
E01006590,1,outside_london
E01021884,1,outside_london
E01029058,1,outside_london
E01030042,1,outside_london
W01001980,1,outside_london
W01000948,1,outside_london
E01033780,1,outside_london
E01008418,1,outside_london
E01026193,1,outside_london
E01013265,1,outside_london
E01005376,1,outside_london
E01025210,1,outside_london
E01031136,1,outside_london
E01005610,1,outside_london
E01006965,1,outside_london
E01007975,1,outside_london
E01010125,1,outside_london
E01010137,1,outside_london
E01034700,1,outside_london
E01029158,1,outside_london
E01029224,1,outside_london
E01008630,1,outside_london
E01030757,1,outside_london
E01030790,1,outside_london
E01030792,1,outside_london
E01034167,1,outside_london
E01022010,1,outside_london
E01024654,1,outside_london
E01034171,1,outside_london
E01022098,1,outside_london
E01021187,1,outside_london
E01027255,1,outside_london
E01027303,1,outside_london
E01006266,1,outside_london
E01016686,1,outside_london
E01010410,1,outside_london
E01007339,1,outside_london
E01017492,1,outside_london
E01009047,1,outside_london
E01034944,1,outside_london
E01009392,1,outside_london
E01026017,1,outside_london
E01010732,1,outside_london
E01021354,1,outside_london
E01014659,1,outside_london
E01026545,1,outside_london
E01026530,1,outside_london
E01032142,1,outside_london
E01028073,1,outside_london
E01017700,1,outside_london
W01001761,1,outside_london
E01019197,1,outside_london
E01022137,1,outside_london
E01028443,1,outside_london
E01019303,1,outside_london
E01019034,1,outside_london
E01009649,1,outside_london
E01013486,1,outside_london
E01033210,1,outside_london
E01032987,1,outside_london
E01008241,1,outside_london
E01018117,1,outside_london
E01030027,1,outside_london
E01025110,1,outside_london
E01026135,1,outside_london
E01005065,1,outside_london
E01016816,1,outside_london
E01030515,1,outside_london
E01027074,1,outside_london
E01008530,1,outside_london
E01025185,1,outside_london
E01015605,1,outside_london
E01017105,1,outside_london
E01017122,1,outside_london
E01017068,1,outside_london
E01016401,1,outside_london
E01005566,1,outside_london
E01007747,1,outside_london
E01009973,1,outside_london
E01006966,1,outside_london
E01035062,1,outside_london
E01026260,1,outside_london
E01005853,1,outside_london
E01015560,1,outside_london
E01015240,1,outside_london
E01034265,1,outside_london
E01035575,1,outside_london
E01032953,1,outside_london
E01031908,1,outside_london
E01034733,1,outside_london
E01010538,1,outside_london
E01034328,1,outside_london
E01032402,1,outside_london
E01033782,1,outside_london
E01022523,1,outside_london
E01028049,1,outside_london
E01017988,1,outside_london
E01017388,1,outside_london
E01025738,1,outside_london
E01018742,1,outside_london
E01021664,1,outside_london
E01020756,1,outside_london
E01013474,1,outside_london
E01020502,1,outside_london
E01034066,1,outside_london
E01014024,1,outside_london
E01030015,1,outside_london
E01026695,1,outside_london
E01011094,1,outside_london
E01015796,1,outside_london
E01024399,1,outside_london
E01034998,1,outside_london
E01016822,1,outside_london
E01016757,1,outside_london
E01027089,1,outside_london
E01035541,1,outside_london
E01017091,1,outside_london
E01009970,1,outside_london
E01024441,1,outside_london
E01017223,1,outside_london
E01015914,1,outside_london
E01026312,1,outside_london
E01028661,1,outside_london
E01008707,1,outside_london
E01024564,1,outside_london
W01000845,1,outside_london
E01015516,1,outside_london
W01001123,1,outside_london
E01028695,1,outside_london
E01027140,1,outside_london
E01027290,1,outside_london
E01032060,1,outside_london
E01010443,1,outside_london
E01031471,1,outside_london
E01007360,1,outside_london
E01009103,1,outside_london
E01033642,1,outside_london
E01008924,1,outside_london
E01009040,1,outside_london
E01009382,1,outside_london
E01004828,1,outside_london
E01010629,1,outside_london
E01017916,1,outside_london
E01031544,1,outside_london
E01031508,1,outside_london
E01021729,1,outside_london
E01020724,1,outside_london
E01023375,1,outside_london
E01035273,1,outside_london
E01009744,1,outside_london
E01030262,1,outside_london
E01020026,1,outside_london
E01033234,1,outside_london
E01014047,1,outside_london
E01018187,1,outside_london
E01026700,1,outside_london
E01006529,1,outside_london
E01020124,1,outside_london
E01014801,1,outside_london
E01027426,1,outside_london
E01027485,1,outside_london
E01013928,1,outside_london
E01027768,1,outside_london
E01007770,1,outside_london
E01027800,1,outside_london
E01033979,1,outside_london
E01029086,1,outside_london
E01027877,1,outside_london
E01008157,1,outside_london
E01007971,1,outside_london
E01008096,1,outside_london
E01034655,1,outside_london
E01033338,1,outside_london
E01019375,1,outside_london
E01019370,1,outside_london
E01026908,1,outside_london
E01022388,1,outside_london
E01008747,1,outside_london
E01024620,1,outside_london
E01035302,1,outside_london
W01000827,1,outside_london
E01029859,1,outside_london
E01034808,1,outside_london
E01024716,1,outside_london
E01024685,1,outside_london
E01024799,1,outside_london
E01011783,1,outside_london
E01030941,1,outside_london
E01035422,1,outside_london
E01027270,1,outside_london
E01035256,1,outside_london
E01032314,1,outside_london
W01000349,1,outside_london
E01024019,1,outside_london
E01021346,1,outside_london
E01028023,1,outside_london
E01017455,1,outside_london
E01034924,1,outside_london
E01008913,1,outside_london
E01012641,1,outside_london
E01019524,1,outside_london
E01016234,1,outside_london
E01021377,1,outside_london
E01014721,1,outside_london
E01017652,1,outside_london
E01033959,1,outside_london
E01033814,1,outside_london
E01017378,1,outside_london
E01017604,1,outside_london
E01018582,1,outside_london
E01035375,1,outside_london
E01019299,1,outside_london
E01019055,1,outside_london
E01020663,1,outside_london
E01013573,1,outside_london
E01020535,1,outside_london
E01035592,1,outside_london
E01013089,1,outside_london
E01024993,1,outside_london
E01025797,1,outside_london
E01033124,1,outside_london
E01011219,1,outside_london
E01011224,1,outside_london
E01013616,1,outside_london
E01013728,1,outside_london
E01032511,1,outside_london
E01024386,1,outside_london
E01032215,1,outside_london
E01035291,1,outside_london
E01025901,1,outside_london
E01030546,1,outside_london
E01008453,1,outside_london
E01008331,1,outside_london
E01019818,1,outside_london
E01035478,1,outside_london
E01023662,1,outside_london
E01027117,1,outside_london
E01014830,1,outside_london
E01007822,1,outside_london
E01023102,1,outside_london
E01023130,1,outside_london
E01010096,1,outside_london
E01033276,1,outside_london
E01017187,1,outside_london
E01017166,1,outside_london
E01033533,1,outside_london
E01015875,1,outside_london
E01034095,1,outside_london
E01029186,1,outside_london
E01029177,1,outside_london
E01005873,1,outside_london
E01005760,1,outside_london
E01014361,1,outside_london
E01014289,1,outside_london
E01020202,1,outside_london
E01023824,1,outside_london
E01030904,1,outside_london
E01030910,1,outside_london
E01025487,1,outside_london
E01026399,1,outside_london
E01006273,1,outside_london
E01034546,1,outside_london
E01010563,1,outside_london
E01010450,1,outside_london
E01017539,1,outside_london
E01034934,1,outside_london
E01009254,1,outside_london
E01004798,1,outside_london
E01004854,1,outside_london
E01015438,1,outside_london
E01033041,1,outside_london
W01001039,1,outside_london
E01016858,1,outside_london
E01014521,1,outside_london
E01017636,1,outside_london
E01017947,1,outside_london
E01017433,1,outside_london
E01025698,1,outside_london
E01013558,1,outside_london
E01034238,1,outside_london
E01007497,1,outside_london
E01019305,1,outside_london
E01024499,1,outside_london
E01028180,1,outside_london
E01026592,1,outside_london
E01021830,1,outside_london
E01022888,1,outside_london
E01014035,1,outside_london
E01035334,1,outside_london
E01018200,1,outside_london
E01011041,1,outside_london
E01006462,1,outside_london
E01013608,1,outside_london
E01006548,1,outside_london
E01034119,1,outside_london
E01034123,1,outside_london
E01005276,1,outside_london
E01016772,1,outside_london
E01016781,1,outside_london
E01017103,1,outside_london
W01001232,1,outside_london
E01006984,1,outside_london
E01034979,1,outside_london
E01008067,1,outside_london
E01010110,1,outside_london
E01017176,1,outside_london
E01029199,1,outside_london
E01029667,1,outside_london
E01023710,1,outside_london
E01005777,1,outside_london
E01034514,1,outside_london
E01015557,1,outside_london
E01005960,1,outside_london
E01006015,1,outside_london
E01029837,1,outside_london
E01021975,1,outside_london
E01028698,1,outside_london
E01028731,1,outside_london
E01011934,1,outside_london
E01033895,1,outside_london
E01010261,1,outside_london
E01035417,1,outside_london
E01032067,1,outside_london
E01034551,1,outside_london
E01016643,1,outside_london
E01025587,1,outside_london
E01029885,1,outside_london
E01029870,1,outside_london
E01007335,1,outside_london
E01021244,1,outside_london
E01022547,1,outside_london
E01022516,1,outside_london
E01009054,1,outside_london
E01009521,1,outside_london
E01025637,1,outside_london
E01012717,1,outside_london
E01012697,1,outside_london
W01001481,1,outside_london
E01004837,1,outside_london
E01015379,1,outside_london
E01016192,1,outside_london
E01014701,1,outside_london
E01014574,1,outside_london
E01033904,1,outside_london
E01010952,1,outside_london
E01029355,1,outside_london
E01024043,1,outside_london
W01001818,1,outside_london
E01018395,1,outside_london
E01018489,1,outside_london
E01031529,1,outside_london
E01009530,1,outside_london
E01009661,1,outside_london
E01032527,1,outside_london
E01023383,1,outside_london
E01023384,1,outside_london
E01018021,1,outside_london
E01034619,1,outside_london
E01026094,1,outside_london
E01013065,1,outside_london
E01030211,1,outside_london
E01019989,1,outside_london
E01008210,1,outside_london
E01028181,1,outside_london
E01028148,1,outside_london
E01012378,1,outside_london
E01025041,1,outside_london
