borough_gss,borough_name,year,metric,value,source,geography_native,notes
E09000018,Hounslow,2011,income_mean,32400,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000018,Hounslow,2011,income_median,21800,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; analysis metric
E09000018,Hounslow,2011,income_taxpayers,133000,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000018,Hounslow,2012,income_mean,32200,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000018,Hounslow,2012,income_median,22400,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; analysis metric
E09000018,Hounslow,2012,income_taxpayers,133000,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000018,Hounslow,2013,income_mean,35800,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000018,Hounslow,2013,income_median,23700,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; analysis metric
E09000018,Hounslow,2013,income_taxpayers,130000,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000018,Hounslow,2014,income_mean,36800,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000018,Hounslow,2014,income_median,24700,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; analysis metric
E09000018,Hounslow,2014,income_taxpayers,129000,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000018,Hounslow,2015,income_mean,38400,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000018,Hounslow,2015,income_median,25000,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; analysis metric
E09000018,Hounslow,2015,income_taxpayers,135000,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000018,Hounslow,2016,income_mean,39900,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000018,Hounslow,2016,income_median,26100,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; analysis metric
E09000018,Hounslow,2016,income_taxpayers,140000,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000018,Hounslow,2017,income_mean,40300,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000018,Hounslow,2017,income_median,26400,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; analysis metric
E09000018,Hounslow,2017,income_taxpayers,135000,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000018,Hounslow,2018,income_mean,42000,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000018,Hounslow,2018,income_median,27800,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; analysis metric
E09000018,Hounslow,2018,income_taxpayers,140000,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000018,Hounslow,2019,income_mean,41700,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000018,Hounslow,2019,income_median,27500,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; analysis metric
E09000018,Hounslow,2019,income_taxpayers,136000,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000018,Hounslow,2020,income_mean,43000,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000018,Hounslow,2020,income_median,28500,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; analysis metric
E09000018,Hounslow,2020,income_taxpayers,135000,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000018,Hounslow,2021,income_mean,45400,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000018,Hounslow,2021,income_median,29300,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; analysis metric
E09000018,Hounslow,2021,income_taxpayers,140000,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000018,Hounslow,2022,income_mean,46000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000018,Hounslow,2022,income_median,30600,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; analysis metric
E09000018,Hounslow,2022,income_taxpayers,149000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000018,Hounslow,2023,income_mean,47100,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000018,Hounslow,2023,income_median,31900,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; analysis metric
E09000018,Hounslow,2023,income_taxpayers,159000,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000019,Islington,1999,income_mean,31100,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000019,Islington,1999,income_median,19900,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; analysis metric
E09000019,Islington,1999,income_taxpayers,69000,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000019,Islington,2000,income_mean,30000,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000019,Islington,2000,income_median,17600,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; analysis metric
E09000019,Islington,2000,income_taxpayers,93000,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000019,Islington,2001,income_mean,33500,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000019,Islington,2001,income_median,18700,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; analysis metric
E09000019,Islington,2001,income_taxpayers,82000,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000019,Islington,2002,income_mean,36300,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000019,Islington,2002,income_median,19100,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; analysis metric
E09000019,Islington,2002,income_taxpayers,86000,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000019,Islington,2003,income_mean,36800,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000019,Islington,2003,income_median,21500,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; analysis metric
E09000019,Islington,2003,income_taxpayers,80000,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000019,Islington,2004,income_mean,35400,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000019,Islington,2004,income_median,20800,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; analysis metric
E09000019,Islington,2004,income_taxpayers,92000,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000019,Islington,2005,income_mean,39000,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000019,Islington,2005,income_median,22800,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; analysis metric
E09000019,Islington,2005,income_taxpayers,92000,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000019,Islington,2006,income_mean,41400,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000019,Islington,2006,income_median,23100,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; analysis metric
E09000019,Islington,2006,income_taxpayers,96000,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000019,Islington,2007,income_mean,43300,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; supplementary
E09000019,Islington,2007,income_median,24400,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; analysis metric
E09000019,Islington,2007,income_taxpayers,105000,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; supplementary
E09000019,Islington,2009,income_mean,48400,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; supplementary
E09000019,Islington,2009,income_median,27100,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; analysis metric
E09000019,Islington,2009,income_taxpayers,98000,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; supplementary
E09000019,Islington,2010,income_mean,47600,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; supplementary
E09000019,Islington,2010,income_median,26100,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; analysis metric
E09000019,Islington,2010,income_taxpayers,101000,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; supplementary
E09000019,Islington,2011,income_mean,47200,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000019,Islington,2011,income_median,28100,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; analysis metric
E09000019,Islington,2011,income_taxpayers,105000,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000019,Islington,2012,income_mean,48400,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000019,Islington,2012,income_median,28500,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; analysis metric
E09000019,Islington,2012,income_taxpayers,105000,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000019,Islington,2013,income_mean,51900,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000019,Islington,2013,income_median,28700,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; analysis metric
E09000019,Islington,2013,income_taxpayers,104000,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000019,Islington,2014,income_mean,56800,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000019,Islington,2014,income_median,31000,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; analysis metric
E09000019,Islington,2014,income_taxpayers,102000,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000019,Islington,2015,income_mean,58900,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000019,Islington,2015,income_median,31100,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; analysis metric
E09000019,Islington,2015,income_taxpayers,109000,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000019,Islington,2016,income_mean,59500,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000019,Islington,2016,income_median,32900,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; analysis metric
E09000019,Islington,2016,income_taxpayers,114000,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000019,Islington,2017,income_mean,62100,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000019,Islington,2017,income_median,33400,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; analysis metric
E09000019,Islington,2017,income_taxpayers,106000,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000019,Islington,2018,income_mean,63900,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000019,Islington,2018,income_median,35100,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; analysis metric
E09000019,Islington,2018,income_taxpayers,113000,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000019,Islington,2019,income_mean,66100,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000019,Islington,2019,income_median,36400,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; analysis metric
E09000019,Islington,2019,income_taxpayers,109000,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000019,Islington,2020,income_mean,70100,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000019,Islington,2020,income_median,35600,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; analysis metric
E09000019,Islington,2020,income_taxpayers,107000,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000019,Islington,2021,income_mean,76600,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000019,Islington,2021,income_median,38200,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; analysis metric
E09000019,Islington,2021,income_taxpayers,110000,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000019,Islington,2022,income_mean,76000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000019,Islington,2022,income_median,40300,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; analysis metric
E09000019,Islington,2022,income_taxpayers,116000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000019,Islington,2023,income_mean,79000,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000019,Islington,2023,income_median,40800,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; analysis metric
E09000019,Islington,2023,income_taxpayers,121000,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000020,Kensington and Chelsea,1999,income_mean,58200,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000020,Kensington and Chelsea,1999,income_median,18200,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,1999,income_taxpayers,73000,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2000,income_mean,86500,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2000,income_median,25200,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2000,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2001,income_mean,78900,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2001,income_median,25900,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2001,income_taxpayers,75000,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2002,income_mean,72900,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2002,income_median,25400,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2002,income_taxpayers,68000,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2003,income_mean,84900,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2003,income_median,24000,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2003,income_taxpayers,64000,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2004,income_mean,86600,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2004,income_median,22400,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2004,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2005,income_mean,109000,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2005,income_median,27300,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2005,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2006,income_mean,122000,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2006,income_median,27500,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2006,income_taxpayers,73000,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2007,income_mean,151000,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2007,income_median,31900,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2007,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2009,income_mean,161000,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2009,income_median,34100,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2009,income_taxpayers,70000,HMRC personal income by tax year (London Datastore),borough,financial year 2009-10 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2010,income_mean,128000,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2010,income_median,31700,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2010,income_taxpayers,72000,HMRC personal income by tax year (London Datastore),borough,financial year 2010-11 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2011,income_mean,137000,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2011,income_median,37200,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2011,income_taxpayers,70000,HMRC personal income by tax year (London Datastore),borough,financial year 2011-12 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2012,income_mean,131000,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2012,income_median,37800,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2012,income_taxpayers,70000,HMRC personal income by tax year (London Datastore),borough,financial year 2012-13 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2013,income_mean,156000,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2013,income_median,37600,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2013,income_taxpayers,71000,HMRC personal income by tax year (London Datastore),borough,financial year 2013-14 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2014,income_mean,158000,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2014,income_median,38700,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2014,income_taxpayers,71000,HMRC personal income by tax year (London Datastore),borough,financial year 2014-15 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2015,income_mean,178000,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2015,income_median,37500,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2015,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2015-16 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2016,income_mean,171000,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2016,income_median,39500,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2016,income_taxpayers,72000,HMRC personal income by tax year (London Datastore),borough,financial year 2016-17 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2017,income_mean,177000,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2017,income_median,40400,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2017,income_taxpayers,68000,HMRC personal income by tax year (London Datastore),borough,financial year 2017-18 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2018,income_mean,173000,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2018,income_median,39300,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2018,income_taxpayers,72000,HMRC personal income by tax year (London Datastore),borough,financial year 2018-19 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2019,income_mean,185000,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2019,income_median,42100,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2019,income_taxpayers,67000,HMRC personal income by tax year (London Datastore),borough,financial year 2019-20 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2020,income_mean,198000,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2020,income_median,43300,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2020,income_taxpayers,69000,HMRC personal income by tax year (London Datastore),borough,financial year 2020-21 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2021,income_mean,208000,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2021,income_median,43900,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2021,income_taxpayers,68000,HMRC personal income by tax year (London Datastore),borough,financial year 2021-22 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2022,income_mean,209000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2022,income_median,47700,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2022,income_taxpayers,70000,HMRC personal income by tax year (London Datastore),borough,financial year 2022-23 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2023,income_mean,209000,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000020,Kensington and Chelsea,2023,income_median,47800,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; analysis metric
E09000020,Kensington and Chelsea,2023,income_taxpayers,74000,HMRC personal income by tax year (London Datastore),borough,financial year 2023-24 assigned to start year; supplementary
E09000021,Kingston upon Thames,1999,income_mean,28400,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000021,Kingston upon Thames,1999,income_median,20900,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; analysis metric
E09000021,Kingston upon Thames,1999,income_taxpayers,71000,HMRC personal income by tax year (London Datastore),borough,financial year 1999-00 assigned to start year; supplementary
E09000021,Kingston upon Thames,2000,income_mean,26400,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000021,Kingston upon Thames,2000,income_median,18800,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2000,income_taxpayers,77000,HMRC personal income by tax year (London Datastore),borough,financial year 2000-01 assigned to start year; supplementary
E09000021,Kingston upon Thames,2001,income_mean,28400,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000021,Kingston upon Thames,2001,income_median,19500,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2001,income_taxpayers,77000,HMRC personal income by tax year (London Datastore),borough,financial year 2001-02 assigned to start year; supplementary
E09000021,Kingston upon Thames,2002,income_mean,27900,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000021,Kingston upon Thames,2002,income_median,20700,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2002,income_taxpayers,79000,HMRC personal income by tax year (London Datastore),borough,financial year 2002-03 assigned to start year; supplementary
E09000021,Kingston upon Thames,2003,income_mean,28300,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000021,Kingston upon Thames,2003,income_median,20100,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2003,income_taxpayers,78000,HMRC personal income by tax year (London Datastore),borough,financial year 2003-04 assigned to start year; supplementary
E09000021,Kingston upon Thames,2004,income_mean,30500,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000021,Kingston upon Thames,2004,income_median,20400,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2004,income_taxpayers,82000,HMRC personal income by tax year (London Datastore),borough,financial year 2004-05 assigned to start year; supplementary
E09000021,Kingston upon Thames,2005,income_mean,33400,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000021,Kingston upon Thames,2005,income_median,22400,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2005,income_taxpayers,86000,HMRC personal income by tax year (London Datastore),borough,financial year 2005-06 assigned to start year; supplementary
E09000021,Kingston upon Thames,2006,income_mean,34300,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000021,Kingston upon Thames,2006,income_median,22900,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; analysis metric
E09000021,Kingston upon Thames,2006,income_taxpayers,85000,HMRC personal income by tax year (London Datastore),borough,financial year 2006-07 assigned to start year; supplementary
E09000021,Kingston upon Thames,2007,income_mean,38200,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; supplementary
E09000021,Kingston upon Thames,2007,income_median,25200,HMRC personal income by tax year (London Datastore),borough,financial year 2007-08 assigned to start year; analysis metric
